"TOA5","CR5000_2","CR5000","2447","CR5000.Std.07","CPU:Parcela3_final.CR5","8647","Table1"
"TIMESTAMP","RECORD","SlrFD_W_Avg","Rain_mm_Tot","Strikes_Tot","Dist_km_Avg","WS_ms_Avg","WindDir","MaxWS_ms_Avg","AirT_C_Avg","VP_mbar_Avg","BP_mbar_Avg","ETos","Rso","RH","RHT_C","TiltNS_deg_Avg","TiltWE_deg_Avg","SlrTF_MJ_Tot","CVMeta","Invalid_Wind","TT_C_Avg","SBT_C_Avg","SHF_Avg","NR_Wm2_Avg","CNR_Wm2_Avg","Temp_TC1_C_Avg","Temp_TC2_C_Avg","SWC_5CM_Avg","SWC_40CM_Avg"
"TS","RN","W/m^2","mm","count","kilometers","m/s","degrees","m/s","Deg C","mbar","mbar","Deg C","Deg C","%","Deg C","degrees","degrees","MJ/m^2","","","Deg C","Deg C","W/m^2","W/meter^2","W/m^2","Deg C","Deg C","m3/m3","m3/m3"
"","","Avg","Tot","Tot","Avg","Avg","Smp","Avg","Avg","Avg","Avg","ETsz","RSo","Smp","Smp","Avg","Avg","Tot","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2025-07-21 14:00:00",0,387,0,0,0,0.987,172.2,2.375,19.2,10.6,1017.748,0.15,1.763,46.1,21.9,0.325,2.1,0.9288,"",0,24.54,21.84,-1.904,275.7,275.7,22.06,22.06,0.333,0.476
"2025-07-21 15:00:00",1,369,0,0,0,0.765,157,2.228,20.38,10.2,1017.331,0.211,1.294,39.8,23.6,0.2,2.217,1.3284,"",0,25.57,23.82,-0.448,242.1,242.1,23.22,23.22,0.334,0.476
"2025-07-21 16:00:00",2,256.5,0,0,0,0.603,165.4,1.403,21.18,9.6,1017.364,0.131,0.72,39.7,23.4,0.167,2.167,0.9234,"",0,24.05,24.16,1.345,117.2,117.2,24.2,24.2,0.335,0.476
"2025-07-21 17:00:00",3,136.2,0,0,0,0.538,332.9,1.462,20.72,9.716667,1017.381,0.044,0.14,41.2,21.4,0.183,2.2,0.4902,"",0,20.39,22.19,2.989,23.6,23.6,23.45,23.45,0.335,0.477
"2025-07-21 18:00:00",4,36,0,0,0,0.325,27.4,0.873,18.07,9.566667,1017.848,-0.012,0,57.9,16.7,0.2,2.217,0.1296,"",0,13.83,18.02,4.129,-58.97,-58.97,20.58,20.59,0.335,0.476
"2025-07-21 19:00:00",5,0.167,0,0,0,0.18,160.4,0.407,12.35,10,1018.048,-0.027,0,77.9,10.9,0.217,2.217,0.0006,"",0,7.807,10.91,4.53,-69.6,-69.6,15.56,15.56,0.334,0.476
"2025-07-21 20:00:00",6,0,0,0,0,0.268,113.4,0.718,10.27,9.85,1018.364,-0.024,0,78.7,9.6,0.083,2.317,0,"",0,7.451,8.6,4.079,-56.11,-56.11,11.65,11.65,0.335,0.476
"2025-07-21 21:00:00",7,0,0,0,0,0.23,134.5,0.513,9.98,10.16667,1019.014,-0.025,0,83.5,9.6,0,2.25,0,"",0,8.11,8.63,3.069,-38.33,-38.33,9.89,9.89,0.335,0.476
"2025-07-21 22:00:00",8,0,0,0,0,0.277,120.9,0.642,10.65,10.63333,1019.414,-0.025,0,84.1,10.2,0,2.35,0,"",0,8.84,9.41,1.974,-37.58,-37.58,9.44,9.44,0.334,0.476
"2025-07-21 23:00:00",9,0,0,0,0,0.26,307.2,0.537,10.2,10.81667,1019.248,-0.025,0,88.7,9.5,0.05,2.217,0,"",0,8.04,9.2,1.044,-37.49,-37.49,9.21,9.21,0.334,0.476
"2025-07-22 00:00:00",10,0,0,0,0,0.598,251.2,1.29,11.1,10.5,1019.031,-0.019,0,79.3,10.6,0.083,2.283,0,"013CAMPBELLCLIM50535VUE-500004413",0,9.08,10.25,0.294,-44.6,-44.6,9.08,9.08,0.334,0.476
